dataset,path,relative_path,file_name,actor_id,actor_folder,split,inferred_gender,emotion_code,emotion,modality,vocal_channel,intensity,statement,repetition,size_bytes
crema-d,github/crema-d/Actor_02/1002_DFA_HAP_XX_02.mp4,crema-d/Actor_02/1002_DFA_HAP_XX_02.mp4,1002_DFA_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,DFA,02,169155
crema-d,github/crema-d/Actor_02/1002_DFA_NEU_XX_02.mp4,crema-d/Actor_02/1002_DFA_NEU_XX_02.mp4,1002_DFA_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,DFA,02,200764
crema-d,github/crema-d/Actor_02/1002_DFA_SAD_XX_02.mp4,crema-d/Actor_02/1002_DFA_SAD_XX_02.mp4,1002_DFA_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,DFA,02,180763
crema-d,github/crema-d/Actor_02/1002_IEO_ANG_HI_02.mp4,crema-d/Actor_02/1002_IEO_ANG_HI_02.mp4,1002_IEO_ANG_HI_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,high,IEO,02,220095
crema-d,github/crema-d/Actor_02/1002_IEO_ANG_LO_02.mp4,crema-d/Actor_02/1002_IEO_ANG_LO_02.mp4,1002_IEO_ANG_LO_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,low,IEO,02,186853
crema-d,github/crema-d/Actor_02/1002_IEO_ANG_MD_02.mp4,crema-d/Actor_02/1002_IEO_ANG_MD_02.mp4,1002_IEO_ANG_MD_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,medium,IEO,02,211980
crema-d,github/crema-d/Actor_02/1002_IEO_DIS_HI_02.mp4,crema-d/Actor_02/1002_IEO_DIS_HI_02.mp4,1002_IEO_DIS_HI_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,high,IEO,02,210296
crema-d,github/crema-d/Actor_02/1002_IEO_DIS_LO_02.mp4,crema-d/Actor_02/1002_IEO_DIS_LO_02.mp4,1002_IEO_DIS_LO_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,low,IEO,02,214634
crema-d,github/crema-d/Actor_02/1002_IEO_DIS_MD_02.mp4,crema-d/Actor_02/1002_IEO_DIS_MD_02.mp4,1002_IEO_DIS_MD_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,medium,IEO,02,200661
crema-d,github/crema-d/Actor_02/1002_IEO_FEA_HI_02.mp4,crema-d/Actor_02/1002_IEO_FEA_HI_02.mp4,1002_IEO_FEA_HI_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,high,IEO,02,238519
crema-d,github/crema-d/Actor_02/1002_IEO_FEA_LO_02.mp4,crema-d/Actor_02/1002_IEO_FEA_LO_02.mp4,1002_IEO_FEA_LO_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,low,IEO,02,200536
crema-d,github/crema-d/Actor_02/1002_IEO_FEA_MD_02.mp4,crema-d/Actor_02/1002_IEO_FEA_MD_02.mp4,1002_IEO_FEA_MD_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,medium,IEO,02,136308
crema-d,github/crema-d/Actor_02/1002_IEO_HAP_HI_02.mp4,crema-d/Actor_02/1002_IEO_HAP_HI_02.mp4,1002_IEO_HAP_HI_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,high,IEO,02,185080
crema-d,github/crema-d/Actor_02/1002_IEO_HAP_LO_02.mp4,crema-d/Actor_02/1002_IEO_HAP_LO_02.mp4,1002_IEO_HAP_LO_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,low,IEO,02,204913
crema-d,github/crema-d/Actor_02/1002_IEO_HAP_MD_02.mp4,crema-d/Actor_02/1002_IEO_HAP_MD_02.mp4,1002_IEO_HAP_MD_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,medium,IEO,02,171904
crema-d,github/crema-d/Actor_02/1002_IEO_NEU_XX_02.mp4,crema-d/Actor_02/1002_IEO_NEU_XX_02.mp4,1002_IEO_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,IEO,02,195574
crema-d,github/crema-d/Actor_02/1002_IEO_SAD_HI_02.mp4,crema-d/Actor_02/1002_IEO_SAD_HI_02.mp4,1002_IEO_SAD_HI_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,high,IEO,02,207266
crema-d,github/crema-d/Actor_02/1002_IEO_SAD_LO_02.mp4,crema-d/Actor_02/1002_IEO_SAD_LO_02.mp4,1002_IEO_SAD_LO_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,low,IEO,02,161145
crema-d,github/crema-d/Actor_02/1002_IEO_SAD_MD_02.mp4,crema-d/Actor_02/1002_IEO_SAD_MD_02.mp4,1002_IEO_SAD_MD_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,medium,IEO,02,179052
crema-d,github/crema-d/Actor_02/1002_IOM_ANG_XX_02.mp4,crema-d/Actor_02/1002_IOM_ANG_XX_02.mp4,1002_IOM_ANG_XX_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,unspecified,IOM,02,230877
crema-d,github/crema-d/Actor_02/1002_IOM_DIS_XX_02.mp4,crema-d/Actor_02/1002_IOM_DIS_XX_02.mp4,1002_IOM_DIS_XX_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,unspecified,IOM,02,230228
crema-d,github/crema-d/Actor_02/1002_IOM_FEA_XX_02.mp4,crema-d/Actor_02/1002_IOM_FEA_XX_02.mp4,1002_IOM_FEA_XX_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,unspecified,IOM,02,191414
crema-d,github/crema-d/Actor_02/1002_IOM_HAP_XX_02.mp4,crema-d/Actor_02/1002_IOM_HAP_XX_02.mp4,1002_IOM_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,IOM,02,174632
crema-d,github/crema-d/Actor_02/1002_IOM_NEU_XX_02.mp4,crema-d/Actor_02/1002_IOM_NEU_XX_02.mp4,1002_IOM_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,IOM,02,170874
crema-d,github/crema-d/Actor_02/1002_IOM_SAD_XX_02.mp4,crema-d/Actor_02/1002_IOM_SAD_XX_02.mp4,1002_IOM_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,IOM,02,213173
crema-d,github/crema-d/Actor_02/1002_ITH_ANG_XX_02.mp4,crema-d/Actor_02/1002_ITH_ANG_XX_02.mp4,1002_ITH_ANG_XX_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,unspecified,ITH,02,237695
crema-d,github/crema-d/Actor_02/1002_ITH_DIS_XX_02.mp4,crema-d/Actor_02/1002_ITH_DIS_XX_02.mp4,1002_ITH_DIS_XX_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,unspecified,ITH,02,291141
crema-d,github/crema-d/Actor_02/1002_ITH_FEA_XX_02.mp4,crema-d/Actor_02/1002_ITH_FEA_XX_02.mp4,1002_ITH_FEA_XX_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,unspecified,ITH,02,277646
crema-d,github/crema-d/Actor_02/1002_ITH_HAP_XX_02.mp4,crema-d/Actor_02/1002_ITH_HAP_XX_02.mp4,1002_ITH_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,ITH,02,198949
crema-d,github/crema-d/Actor_02/1002_ITH_NEU_XX_02.mp4,crema-d/Actor_02/1002_ITH_NEU_XX_02.mp4,1002_ITH_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,ITH,02,190926
crema-d,github/crema-d/Actor_02/1002_ITH_SAD_XX_02.mp4,crema-d/Actor_02/1002_ITH_SAD_XX_02.mp4,1002_ITH_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,ITH,02,216106
crema-d,github/crema-d/Actor_02/1002_ITS_ANG_XX_02.mp4,crema-d/Actor_02/1002_ITS_ANG_XX_02.mp4,1002_ITS_ANG_XX_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,unspecified,ITS,02,221970
crema-d,github/crema-d/Actor_02/1002_ITS_DIS_XX_02.mp4,crema-d/Actor_02/1002_ITS_DIS_XX_02.mp4,1002_ITS_DIS_XX_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,unspecified,ITS,02,210152
crema-d,github/crema-d/Actor_02/1002_ITS_FEA_XX_02.mp4,crema-d/Actor_02/1002_ITS_FEA_XX_02.mp4,1002_ITS_FEA_XX_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,unspecified,ITS,02,188765
crema-d,github/crema-d/Actor_02/1002_ITS_HAP_XX_02.mp4,crema-d/Actor_02/1002_ITS_HAP_XX_02.mp4,1002_ITS_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,ITS,02,184501
crema-d,github/crema-d/Actor_02/1002_ITS_NEU_XX_02.mp4,crema-d/Actor_02/1002_ITS_NEU_XX_02.mp4,1002_ITS_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,ITS,02,181174
crema-d,github/crema-d/Actor_02/1002_ITS_SAD_XX_02.mp4,crema-d/Actor_02/1002_ITS_SAD_XX_02.mp4,1002_ITS_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,ITS,02,204214
crema-d,github/crema-d/Actor_02/1002_IWL_ANG_XX_02.mp4,crema-d/Actor_02/1002_IWL_ANG_XX_02.mp4,1002_IWL_ANG_XX_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,unspecified,IWL,02,203439
crema-d,github/crema-d/Actor_02/1002_IWL_DIS_XX_02.mp4,crema-d/Actor_02/1002_IWL_DIS_XX_02.mp4,1002_IWL_DIS_XX_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,unspecified,IWL,02,236428
crema-d,github/crema-d/Actor_02/1002_IWL_FEA_XX_02.mp4,crema-d/Actor_02/1002_IWL_FEA_XX_02.mp4,1002_IWL_FEA_XX_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,unspecified,IWL,02,262703
crema-d,github/crema-d/Actor_02/1002_IWL_HAP_XX_02.mp4,crema-d/Actor_02/1002_IWL_HAP_XX_02.mp4,1002_IWL_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,IWL,02,248315
crema-d,github/crema-d/Actor_02/1002_IWL_NEU_XX_02.mp4,crema-d/Actor_02/1002_IWL_NEU_XX_02.mp4,1002_IWL_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,IWL,02,223289
crema-d,github/crema-d/Actor_02/1002_IWL_SAD_XX_02.mp4,crema-d/Actor_02/1002_IWL_SAD_XX_02.mp4,1002_IWL_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,IWL,02,215694
crema-d,github/crema-d/Actor_02/1002_IWW_ANG_XX_02.mp4,crema-d/Actor_02/1002_IWW_ANG_XX_02.mp4,1002_IWW_ANG_XX_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,unspecified,IWW,02,183328
crema-d,github/crema-d/Actor_02/1002_IWW_DIS_XX_02.mp4,crema-d/Actor_02/1002_IWW_DIS_XX_02.mp4,1002_IWW_DIS_XX_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,unspecified,IWW,02,253176
crema-d,github/crema-d/Actor_02/1002_IWW_FEA_XX_02.mp4,crema-d/Actor_02/1002_IWW_FEA_XX_02.mp4,1002_IWW_FEA_XX_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,unspecified,IWW,02,222967
crema-d,github/crema-d/Actor_02/1002_IWW_HAP_XX_02.mp4,crema-d/Actor_02/1002_IWW_HAP_XX_02.mp4,1002_IWW_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,IWW,02,185672
crema-d,github/crema-d/Actor_02/1002_IWW_NEU_XX_02.mp4,crema-d/Actor_02/1002_IWW_NEU_XX_02.mp4,1002_IWW_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,IWW,02,194652
crema-d,github/crema-d/Actor_02/1002_IWW_SAD_XX_02.mp4,crema-d/Actor_02/1002_IWW_SAD_XX_02.mp4,1002_IWW_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,IWW,02,213216
crema-d,github/crema-d/Actor_02/1002_MTI_ANG_XX_02.mp4,crema-d/Actor_02/1002_MTI_ANG_XX_02.mp4,1002_MTI_ANG_XX_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,unspecified,MTI,02,215777
crema-d,github/crema-d/Actor_02/1002_MTI_DIS_XX_02.mp4,crema-d/Actor_02/1002_MTI_DIS_XX_02.mp4,1002_MTI_DIS_XX_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,unspecified,MTI,02,295276
crema-d,github/crema-d/Actor_02/1002_MTI_FEA_XX_02.mp4,crema-d/Actor_02/1002_MTI_FEA_XX_02.mp4,1002_MTI_FEA_XX_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,unspecified,MTI,02,233421
crema-d,github/crema-d/Actor_02/1002_MTI_HAP_XX_02.mp4,crema-d/Actor_02/1002_MTI_HAP_XX_02.mp4,1002_MTI_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,MTI,02,198057
crema-d,github/crema-d/Actor_02/1002_MTI_NEU_XX_02.mp4,crema-d/Actor_02/1002_MTI_NEU_XX_02.mp4,1002_MTI_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,MTI,02,223818
crema-d,github/crema-d/Actor_02/1002_MTI_SAD_XX_02.mp4,crema-d/Actor_02/1002_MTI_SAD_XX_02.mp4,1002_MTI_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,MTI,02,206981
crema-d,github/crema-d/Actor_02/1002_TAI_ANG_XX_02.mp4,crema-d/Actor_02/1002_TAI_ANG_XX_02.mp4,1002_TAI_ANG_XX_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,unspecified,TAI,02,183995
crema-d,github/crema-d/Actor_02/1002_TAI_DIS_XX_02.mp4,crema-d/Actor_02/1002_TAI_DIS_XX_02.mp4,1002_TAI_DIS_XX_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,unspecified,TAI,02,248589
crema-d,github/crema-d/Actor_02/1002_TAI_FEA_XX_02.mp4,crema-d/Actor_02/1002_TAI_FEA_XX_02.mp4,1002_TAI_FEA_XX_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,unspecified,TAI,02,210181
crema-d,github/crema-d/Actor_02/1002_TAI_HAP_XX_02.mp4,crema-d/Actor_02/1002_TAI_HAP_XX_02.mp4,1002_TAI_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,TAI,02,198834
crema-d,github/crema-d/Actor_02/1002_TAI_NEU_XX_02.mp4,crema-d/Actor_02/1002_TAI_NEU_XX_02.mp4,1002_TAI_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,TAI,02,199557
crema-d,github/crema-d/Actor_02/1002_TAI_SAD_XX_02.mp4,crema-d/Actor_02/1002_TAI_SAD_XX_02.mp4,1002_TAI_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,TAI,02,207086
crema-d,github/crema-d/Actor_02/1002_TIE_ANG_XX_02.mp4,crema-d/Actor_02/1002_TIE_ANG_XX_02.mp4,1002_TIE_ANG_XX_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,unspecified,TIE,02,222832
crema-d,github/crema-d/Actor_02/1002_TIE_DIS_XX_02.mp4,crema-d/Actor_02/1002_TIE_DIS_XX_02.mp4,1002_TIE_DIS_XX_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,unspecified,TIE,02,287502
crema-d,github/crema-d/Actor_02/1002_TIE_FEA_XX_02.mp4,crema-d/Actor_02/1002_TIE_FEA_XX_02.mp4,1002_TIE_FEA_XX_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,unspecified,TIE,02,237393
crema-d,github/crema-d/Actor_02/1002_TIE_HAP_XX_02.mp4,crema-d/Actor_02/1002_TIE_HAP_XX_02.mp4,1002_TIE_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,TIE,02,204475
crema-d,github/crema-d/Actor_02/1002_TIE_SAD_XX_02.mp4,crema-d/Actor_02/1002_TIE_SAD_XX_02.mp4,1002_TIE_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,TIE,02,240417
crema-d,github/crema-d/Actor_02/1002_TSI_ANG_XX_02.mp4,crema-d/Actor_02/1002_TSI_ANG_XX_02.mp4,1002_TSI_ANG_XX_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,unspecified,TSI,02,189688
crema-d,github/crema-d/Actor_02/1002_TSI_DIS_XX_02.mp4,crema-d/Actor_02/1002_TSI_DIS_XX_02.mp4,1002_TSI_DIS_XX_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,unspecified,TSI,02,238870
crema-d,github/crema-d/Actor_02/1002_TSI_FEA_XX_02.mp4,crema-d/Actor_02/1002_TSI_FEA_XX_02.mp4,1002_TSI_FEA_XX_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,unspecified,TSI,02,165899
crema-d,github/crema-d/Actor_02/1002_TSI_HAP_XX_02.mp4,crema-d/Actor_02/1002_TSI_HAP_XX_02.mp4,1002_TSI_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,TSI,02,148595
crema-d,github/crema-d/Actor_02/1002_TSI_NEU_XX_02.mp4,crema-d/Actor_02/1002_TSI_NEU_XX_02.mp4,1002_TSI_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,TSI,02,184060
crema-d,github/crema-d/Actor_02/1002_TSI_SAD_XX_02.mp4,crema-d/Actor_02/1002_TSI_SAD_XX_02.mp4,1002_TSI_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,TSI,02,190325
crema-d,github/crema-d/Actor_02/1002_WSI_ANG_XX_02.mp4,crema-d/Actor_02/1002_WSI_ANG_XX_02.mp4,1002_WSI_ANG_XX_02.mp4,1002,Actor_02,train,unknown,ANG,angry,audio_video,speech,unspecified,WSI,02,204837
crema-d,github/crema-d/Actor_02/1002_WSI_DIS_XX_02.mp4,crema-d/Actor_02/1002_WSI_DIS_XX_02.mp4,1002_WSI_DIS_XX_02.mp4,1002,Actor_02,train,unknown,DIS,disgust,audio_video,speech,unspecified,WSI,02,291009
crema-d,github/crema-d/Actor_02/1002_WSI_FEA_XX_02.mp4,crema-d/Actor_02/1002_WSI_FEA_XX_02.mp4,1002_WSI_FEA_XX_02.mp4,1002,Actor_02,train,unknown,FEA,fearful,audio_video,speech,unspecified,WSI,02,195796
crema-d,github/crema-d/Actor_02/1002_WSI_HAP_XX_02.mp4,crema-d/Actor_02/1002_WSI_HAP_XX_02.mp4,1002_WSI_HAP_XX_02.mp4,1002,Actor_02,train,unknown,HAP,happy,audio_video,speech,unspecified,WSI,02,229681
crema-d,github/crema-d/Actor_02/1002_WSI_NEU_XX_02.mp4,crema-d/Actor_02/1002_WSI_NEU_XX_02.mp4,1002_WSI_NEU_XX_02.mp4,1002,Actor_02,train,unknown,NEU,neutral,audio_video,speech,unspecified,WSI,02,190233
crema-d,github/crema-d/Actor_02/1002_WSI_SAD_XX_02.mp4,crema-d/Actor_02/1002_WSI_SAD_XX_02.mp4,1002_WSI_SAD_XX_02.mp4,1002,Actor_02,train,unknown,SAD,sad,audio_video,speech,unspecified,WSI,02,229139
crema-d,github/crema-d/Actor_03/1003_DFA_ANG_XX_02.mp4,crema-d/Actor_03/1003_DFA_ANG_XX_02.mp4,1003_DFA_ANG_XX_02.mp4,1003,Actor_03,train,unknown,ANG,angry,audio_video,speech,unspecified,DFA,02,249236
crema-d,github/crema-d/Actor_03/1003_DFA_DIS_XX_02.mp4,crema-d/Actor_03/1003_DFA_DIS_XX_02.mp4,1003_DFA_DIS_XX_02.mp4,1003,Actor_03,train,unknown,DIS,disgust,audio_video,speech,unspecified,DFA,02,244332
crema-d,github/crema-d/Actor_03/1003_DFA_FEA_XX_02.mp4,crema-d/Actor_03/1003_DFA_FEA_XX_02.mp4,1003_DFA_FEA_XX_02.mp4,1003,Actor_03,train,unknown,FEA,fearful,audio_video,speech,unspecified,DFA,02,241311
crema-d,github/crema-d/Actor_03/1003_DFA_HAP_XX_02.mp4,crema-d/Actor_03/1003_DFA_HAP_XX_02.mp4,1003_DFA_HAP_XX_02.mp4,1003,Actor_03,train,unknown,HAP,happy,audio_video,speech,unspecified,DFA,02,242693
crema-d,github/crema-d/Actor_03/1003_DFA_NEU_XX_02.mp4,crema-d/Actor_03/1003_DFA_NEU_XX_02.mp4,1003_DFA_NEU_XX_02.mp4,1003,Actor_03,train,unknown,NEU,neutral,audio_video,speech,unspecified,DFA,02,240444
crema-d,github/crema-d/Actor_03/1003_DFA_SAD_XX_02.mp4,crema-d/Actor_03/1003_DFA_SAD_XX_02.mp4,1003_DFA_SAD_XX_02.mp4,1003,Actor_03,train,unknown,SAD,sad,audio_video,speech,unspecified,DFA,02,255871
crema-d,github/crema-d/Actor_03/1003_IEO_ANG_HI_02.mp4,crema-d/Actor_03/1003_IEO_ANG_HI_02.mp4,1003_IEO_ANG_HI_02.mp4,1003,Actor_03,train,unknown,ANG,angry,audio_video,speech,high,IEO,02,211331
crema-d,github/crema-d/Actor_03/1003_IEO_ANG_LO_02.mp4,crema-d/Actor_03/1003_IEO_ANG_LO_02.mp4,1003_IEO_ANG_LO_02.mp4,1003,Actor_03,train,unknown,ANG,angry,audio_video,speech,low,IEO,02,166378
crema-d,github/crema-d/Actor_03/1003_IEO_ANG_MD_02.mp4,crema-d/Actor_03/1003_IEO_ANG_MD_02.mp4,1003_IEO_ANG_MD_02.mp4,1003,Actor_03,train,unknown,ANG,angry,audio_video,speech,medium,IEO,02,206681
crema-d,github/crema-d/Actor_03/1003_IEO_DIS_HI_02.mp4,crema-d/Actor_03/1003_IEO_DIS_HI_02.mp4,1003_IEO_DIS_HI_02.mp4,1003,Actor_03,train,unknown,DIS,disgust,audio_video,speech,high,IEO,02,212998
crema-d,github/crema-d/Actor_03/1003_IEO_DIS_LO_02.mp4,crema-d/Actor_03/1003_IEO_DIS_LO_02.mp4,1003_IEO_DIS_LO_02.mp4,1003,Actor_03,train,unknown,DIS,disgust,audio_video,speech,low,IEO,02,155307
crema-d,github/crema-d/Actor_03/1003_IEO_DIS_MD_02.mp4,crema-d/Actor_03/1003_IEO_DIS_MD_02.mp4,1003_IEO_DIS_MD_02.mp4,1003,Actor_03,train,unknown,DIS,disgust,audio_video,speech,medium,IEO,02,159350
crema-d,github/crema-d/Actor_03/1003_IEO_FEA_HI_02.mp4,crema-d/Actor_03/1003_IEO_FEA_HI_02.mp4,1003_IEO_FEA_HI_02.mp4,1003,Actor_03,train,unknown,FEA,fearful,audio_video,speech,high,IEO,02,222609
crema-d,github/crema-d/Actor_03/1003_IEO_FEA_LO_02.mp4,crema-d/Actor_03/1003_IEO_FEA_LO_02.mp4,1003_IEO_FEA_LO_02.mp4,1003,Actor_03,train,unknown,FEA,fearful,audio_video,speech,low,IEO,02,195080
crema-d,github/crema-d/Actor_03/1003_IEO_FEA_MD_02.mp4,crema-d/Actor_03/1003_IEO_FEA_MD_02.mp4,1003_IEO_FEA_MD_02.mp4,1003,Actor_03,train,unknown,FEA,fearful,audio_video,speech,medium,IEO,02,191852
crema-d,github/crema-d/Actor_03/1003_IEO_HAP_HI_02.mp4,crema-d/Actor_03/1003_IEO_HAP_HI_02.mp4,1003_IEO_HAP_HI_02.mp4,1003,Actor_03,train,unknown,HAP,happy,audio_video,speech,high,IEO,02,165302
crema-d,github/crema-d/Actor_03/1003_IEO_HAP_LO_02.mp4,crema-d/Actor_03/1003_IEO_HAP_LO_02.mp4,1003_IEO_HAP_LO_02.mp4,1003,Actor_03,train,unknown,HAP,happy,audio_video,speech,low,IEO,02,171426
crema-d,github/crema-d/Actor_03/1003_IEO_HAP_MD_02.mp4,crema-d/Actor_03/1003_IEO_HAP_MD_02.mp4,1003_IEO_HAP_MD_02.mp4,1003,Actor_03,train,unknown,HAP,happy,audio_video,speech,medium,IEO,02,164099
crema-d,github/crema-d/Actor_03/1003_IEO_NEU_XX_02.mp4,crema-d/Actor_03/1003_IEO_NEU_XX_02.mp4,1003_IEO_NEU_XX_02.mp4,1003,Actor_03,train,unknown,NEU,neutral,audio_video,speech,unspecified,IEO,02,185693
crema-d,github/crema-d/Actor_03/1003_IEO_SAD_HI_02.mp4,crema-d/Actor_03/1003_IEO_SAD_HI_02.mp4,1003_IEO_SAD_HI_02.mp4,1003,Actor_03,train,unknown,SAD,sad,audio_video,speech,high,IEO,02,189258
crema-d,github/crema-d/Actor_03/1003_IEO_SAD_LO_02.mp4,crema-d/Actor_03/1003_IEO_SAD_LO_02.mp4,1003_IEO_SAD_LO_02.mp4,1003,Actor_03,train,unknown,SAD,sad,audio_video,speech,low,IEO,02,193924
crema-d,github/crema-d/Actor_03/1003_IEO_SAD_MD_02.mp4,crema-d/Actor_03/1003_IEO_SAD_MD_02.mp4,1003_IEO_SAD_MD_02.mp4,1003,Actor_03,train,unknown,SAD,sad,audio_video,speech,medium,IEO,02,210197
crema-d,github/crema-d/Actor_03/1003_IOM_ANG_XX_02.mp4,crema-d/Actor_03/1003_IOM_ANG_XX_02.mp4,1003_IOM_ANG_XX_02.mp4,1003,Actor_03,train,unknown,ANG,angry,audio_video,speech,unspecified,IOM,02,209751
crema-d,github/crema-d/Actor_03/1003_IOM_DIS_XX_02.mp4,crema-d/Actor_03/1003_IOM_DIS_XX_02.mp4,1003_IOM_DIS_XX_02.mp4,1003,Actor_03,train,unknown,DIS,disgust,audio_video,speech,unspecified,IOM,02,245505
crema-d,github/crema-d/Actor_03/1003_IOM_FEA_XX_02.mp4,crema-d/Actor_03/1003_IOM_FEA_XX_02.mp4,1003_IOM_FEA_XX_02.mp4,1003,Actor_03,train,unknown,FEA,fearful,audio_video,speech,unspecified,IOM,02,204067
crema-d,github/crema-d/Actor_03/1003_IOM_HAP_XX_02.mp4,crema-d/Actor_03/1003_IOM_HAP_XX_02.mp4,1003_IOM_HAP_XX_02.mp4,1003,Actor_03,train,unknown,HAP,happy,audio_video,speech,unspecified,IOM,02,215056
